i,d,l,e,,,,,,,,,,,,,,,
21,4.34,8.97,-1.06,-3.25,-0.36,-3.28,9.66,-0.46,0.01,-0.18,-0.15,0,5.13,0,0,0,idle,
22,4.47,8.92,-1.06,-1.09,0.51,-3.55,9.66,-0.5,0,-0.71,0.38,0,5.16,0,0,0,idle,
23,4.38,8.96,-1.05,-0.31,2,-3.38,9.62,-0.52,0.01,0.03,-0.04,0,5.15,0,0,0,idle,
24,4.44,8.9,-1.03,-2.85,0.98,-2.79,9.56,-0.5,-0.09,-0.5,0.71,0,5.15,0,0,0,idle,
25,4.43,8.88,-1.06,-2.72,1.04,-2.17,9.66,-0.51,-0.04,-1.07,1.09,0,5.13,0,0,0,idle,
26,4.46,8.95,-1.06,-2.99,0.63,-2.34,9.64,-0.51,0.02,-1.08,0.85,0,5.16,0,0,0,idle,
27,4.51,8.97,-0.99,-3.16,1.66,-1.92,9.59,-0.56,0.03,-0.99,1.14,0,5.13,0,0,0,idle,
28,4.41,8.93,-1.11,-3.18,-0.1,-0.31,9.6,-0.56,0.06,-0.52,1.53,0,5.15,0,0,0,idle,
29,4.34,8.88,-1,-2.8,-0.02,-0.71,9.66,-0.52,0.01,-0.93,2.13,0,5.15,0,0,0,idle,
0,4.49,8.9,-1,-1.96,1.6,-1,9.64,-0.55,0.06,-1.05,1.73,0,5.09,0,0,0,idle,
1,4.45,8.92,-0.91,-2.44,2.4,-1.44,9.59,-0.52,-0.07,-0.92,2.12,0,5.15,0,0,0,idle,
2,4.62,8.89,-0.96,-2.19,0.64,-0.66,9.7,-0.54,0.14,-0.88,2.94,0,5.15,0,0,0,idle,
3,4.6,8.91,-0.97,-1.97,1.64,-0.2,9.67,-0.52,0.11,-1.24,2.95,0,5.16,0,0,0,idle,
4,4.49,8.91,-0.98,-3.48,-1.15,1.68,9.6,-0.56,0.1,-0.66,2.77,0,5.14,0,0,0,idle,
5,4.48,8.92,-1,-3.63,-1.11,1.63,9.62,-0.54,0.13,-1.02,3.28,0,5.15,0,0,0,idle,
6,4.48,8.81,-0.98,-2.63,0.28,1.06,9.67,-0.55,0.13,-1.08,2.41,0,5.16,0,0,0,idle,
7,4.46,8.85,-0.88,-2.89,0.09,1.79,9.54,-0.49,0.08,-1.45,2.37,0,5.16,0,0,0,idle,
8,4.42,8.99,-1.07,-4.92,-1.18,0.78,9.64,-0.54,0.16,-1.45,2.5,0,5.15,0,0,0,idle,
9,4.56,9,-1.07,-3.01,0,-0.71,9.55,-0.53,0.17,-0.75,2.25,0,5.14,0,0,0,idle,
10,4.51,8.95,-0.97,-1.38,1.4,-0.69,9.61,-0.53,0.11,0.16,1.05,0,5.11,0,0,0,idle,
11,4.6,8.94,-0.96,-1.35,2.43,0.05,9.67,-0.58,-0.02,-0.43,1.73,0,5.15,0,0,0,idle,
12,4.52,8.97,-0.93,-2.6,2.28,0.27,9.62,-0.51,0.13,-1.08,2.41,0,5.14,0,0,0,idle,
13,4.44,8.93,-1.01,-2.46,2.16,0.56,9.63,-0.49,0.05,-1.3,2.89,0,5.15,0,0,0,idle,
14,4.41,9.01,-0.8,-3.02,1.27,0.21,9.6,-0.46,0.24,-2.9,3.56,0,5.16,0,0,0,idle,
15,4.59,8.93,-0.91,-2.71,3.79,-1.47,9.71,-0.56,0.21,-0.56,3.94,0,5.15,0,0,0,idle,
16,4.5,8.89,-0.85,-3.17,2.82,-0.34,9.56,-0.44,0.15,0.19,3.82,0,5.15,0,0,0,idle,
17,4.61,8.9,-0.82,-3.59,1.98,-0.47,9.51,-0.52,0.37,0.03,5.33,0,5.16,0,0,0,idle,
18,4.65,8.97,-0.84,-3.32,3.74,-1.49,9.65,-0.48,0.32,1.7,4.87,0,5.15,0,0,0,idle,
19,4.85,8.77,-0.82,-4.64,0.88,-0.94,9.58,-0.57,0.21,1.32,4.05,0,5.16,0,0,0,idle,
20,4.87,8.79,-0.89,-4.21,0.67,1.59,9.52,-0.55,0.28,1.55,4.02,0,5.16,0,0,0,idle,
21,4.79,8.83,-0.81,-4.94,2.92,1.6,9.64,-0.49,0.26,0.69,6.47,0,5.16,0,0,0,idle,
22,4.81,8.83,-0.83,-5.08,3.4,1.6,9.6,-0.38,0.79,-1.08,5.92,0,5.15,0,0,0,idle,
23,4.73,8.88,-0.88,-7.91,-0.85,6.17,9.62,-0.51,0.29,-0.05,4.92,0,5.14,0,0,0,idle,
24,4.69,8.89,-0.82,-8.94,-2.14,7.06,9.5,-0.49,0.46,-0.59,4.92,0,5.15,0,0,0,idle,
25,4.61,8.88,-0.84,-6.37,3.65,3.34,9.8,-0.76,0.87,-3.46,7.58,0,5.15,0,0,0,idle,
26,4.56,8.86,-0.91,-6.37,2.27,3.34,9.72,-0.6,0.67,-0.84,5.25,0,5.15,0,0,0,idle,
27,4.6,8.65,-0.88,-7.91,-0.54,3.17,9.6,-0.49,0.59,-0.6,5.86,0,5.15,0,0,0,idle,
28,4.56,8.69,-0.87,-6.66,1.65,1.98,9.6,-0.44,0.45,-0.55,5.3,0,5.15,0,0,0,idle,
29,4.47,8.75,-0.96,-5.89,0.52,1.08,9.72,-0.38,0.49,-0.18,4.45,0,5.16,0,0,0,idle,
0,4.61,8.69,-0.93,-6.73,-1.21,0.84,9.72,-0.37,0.51,0.47,4.24,0,5.12,0,0,0,idle,
1,4.74,8.59,-0.88,-3.14,4.27,-2.61,9.53,-0.45,0.54,0.22,2.54,0,5.16,0,0,0,idle,
2,4.73,8.66,-0.97,-3.06,4.15,-1.98,9.5,-0.37,0.64,0.27,3.37,0,5.15,0,0,0,idle,
3,4.79,8.74,-0.86,0.08,3.54,-2.73,9.75,-0.43,0.68,0.41,2.49,0,5.15,0,0,0,idle,
4,4.8,8.72,-0.79,1.01,4.37,-2.66,9.7,-0.46,0.75,-0.02,3.03,0,5.14,0,0,0,idle,
5,4.83,8.76,-0.8,-0.78,1.25,-1.92,9.52,-0.46,0.62,-0.62,3.95,0,5.15,0,0,0,idle,
6,4.87,8.68,-0.75,1.11,2.69,-2.05,9.62,-0.48,0.59,0.05,2.39,0,5.16,0,0,0,idle,
7,4.78,8.74,-0.63,1.5,3.11,-1.6,9.59,-0.53,0.65,-0.21,2.91,0,5.08,0,0,0,idle,
8,4.67,8.75,-0.6,0.81,1.18,-0.89,9.64,-0.39,0.62,-0.25,2.42,0,5.16,0,0,0,idle,
9,4.62,8.78,-0.64,-1.49,-2.33,-0.41,9.58,-0.36,0.64,0.54,1.4,0,5.15,0,0,0,idle,
h,a,n,d,m,o,t,o,r,,,,,,,,,,
10,4.87,8.71,-0.64,-0.43,2.08,-4.2,9.66,-0.49,0.63,0.27,0.32,0,5.14,0,0,0,handmotor,
11,4.78,8.66,-0.63,-0.12,2.47,-3.66,9.62,-0.45,0.53,0.05,-0.69,0,5.12,0,0,0,handmotor,
12,4.64,8.72,-0.75,-2.37,-2.05,-0.74,9.72,-0.46,0.58,-0.28,-1.86,0,5.16,0,0,0,handmotor,
